Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch4_HbO;Ch4_HbR;Ch5_HbO;Ch5_HbR;Ch6_HbO;Ch6_HbR;Ch7_HbO;Ch7_HbR;Ch8_HbO;Ch8_HbR
S;6.6;0.2152939098560065;1.1959506666166013;-0.34175697239280645;0.3167220270470352;1.5420005869535487;2.4146772639430267;-2.662810506550228;-0.033090736768058626;-0.2824311760784024;0.4666818702702953;-2.1967275678190585;-1.7319127512710955;-0.047391071970951604;0.8216825552141036;-1.2929216112091741;-0.4374495171635102
S;6.7;0.2493019317938998;1.2198885684815042;-0.31621820753837326;0.3272104098891395;1.5594719793602714;2.415174759055052;-2.6725498846024642;-0.030715389288283212;-0.2672017586594446;0.4729834553615939;-2.2158797914722452;-1.769457897705034;-0.016763054095681795;0.8483563641541709;-1.292825951649852;-0.43337683680397787
S;6.8;0.284487859761402;1.2436020490976412;-0.2897368547750485;0.3373786790280846;1.577381761460229;2.415549179194464;-2.68086336410148;-0.028495560799289166;-0.250733817220679;0.47943001611296054;-2.2337635730793277;-1.8066183581889268;0.015033580065452412;0.8747410553033169;-1.290477434216204;-0.4290485486188844
S;6.9;0.32013187980687086;1.266744673756413;-0.2630826386039953;0.34701179177434316;1.5957051709450703;2.4159433603102984;-2.6862583331349548;-0.02607434301023215;-0.2333592761461709;0.4857618606493297;-2.2490169262752016;-1.8414391889475619;0.047127721960260605;0.9003590584890308;-1.2857100408849989;-0.4240850723978784
S;7.0;0.35601375207882846;1.2892156692629606;-0.23666754697233827;0.35598596698111695;1.6144310905221442;2.416337401075479;-2.6886449924052958;-0.023493281805137656;-0.21529957160572621;0.49182773326857454;-2.261596817300086;-1.8736370216783103;0.07924091475527151;0.9251439548385534;-1.2787383376727846;-0.4183782187293641
S;7.1;0.391925228124693;1.3109258210054198;-0.21097545495143954;0.3641544497029221;1.6335594259892403;2.41668885791447;-2.6880608344539354;-0.020853738856748016;-0.19681521753010678;0.4974474441909287;-2.2715998362216077;-1.9030449288745954;0.11110055977499922;0.9490745911321272;-1.2698608586299924;-0.4117957069371694
S;7.2;0.42700983609593557;1.3314439448709972;-0.18649203291454342;0.3714078558449243;1.6529893356083676;2.4172535878134296;-2.682213328202929;-0.017450964593583862;-0.17808085394050188;0.5024869024965053;-2.2768432559763863;-1.926939722860122;0.14172196864360886;0.9714135626048622;-1.25849640603891;-0.4040334375409165
S;7.3;0.46047580911097796;1.350364298078616;-0.16351919533970083;0.3776952216117442;1.6725956867313556;2.418291151221279;-2.66885468502743;-0.012550569933432065;-0.15919002418855221;0.5068819488478056;-2.275164559780089;-1.9427201904014106;0.1702162976815158;0.991425615612735;-1.2440114349199551;-0.394881506677073
S;7.4;0.49136767497619793;1.3672239767256849;-0.14275207042150662;0.3828442261756386;1.6923110412159623;2.420065906442585;-2.645669888180162;-0.005482497201307446;-0.14043362776036084;0.5104043808315692;-2.2643414700787723;-1.9475004515387324;0.1954598424481393;1.0083593353591824;-1.225889444315241;-0.3839319951375899
S;7.5;0.5187830362518735;1.3815817698394532;-0.12480099203152584;0.3867098062149781;1.7120522883793718;2.4228302270171413;-2.6103991402262388;0.0044224378265527164;-0.12205716441921943;0.5128658216159199;-2.24222320452955;-1.9385211203822559;0.21640270690584096;1.0214885657346955;-1.2036122443226787;-0.37082063853175407
S;7.6;0.5429890305521692;1.393567504925394;-0.10942172338392986;0.38936552069021246;1.731755403512933;2.4264538307529993;-2.564072847197753;0.016899623904850003;-0.10403320491545998;0.5143472388063719;-2.209788535504037;-1.9169967844717037;0.23339624012450466;1.031050563422656;-1.1775892038971993;-0.3558517177714866
S;7.7;0.5645874984736317;1.4034866549355764;-0.09621920536235429;0.3909154127289627;1.7513937559811001;2.4306859383461523;-2.508854903639147;0.031333724774647465;-0.08632430488812304;0.5149521791303897;-2.1690630769584143;-1.885394541355006;0.24717534949384268;1.0376031507996957;-1.1485854952915715;-0.33948573919097447
S;7.8;0.5840484141512761;1.4115405241359915;-0.08458533011589253;0.391549798485463;1.7708257558584979;2.4353569904807397;-2.445815896271176;0.04751684470506934;-0.06868172533561001;0.5149473903672241;-2.1211740064530584;-1.845297898801939;0.25838141137846504;1.0414499069002006;-1.116927576379899;-0.3221939597450093
S;7.9;0.6020026916958727;1.4180103633833263;-0.07378767595583469;0.3914922505517131;1.7899114014188946;2.440245696136352;-2.3764822191379587;0.06511436355308309;-0.05081790546402942;0.5146388321154305;-2.0676797035107377;-1.798841091314686;0.2678498755936656;1.0430269205332148;-1.0830699937691022;-0.30454339719158396
S;8.0;0.6186682254889959;1.4230426696723755;-0.06386561649230593;0.3907229127340077;1.8086865291768568;2.4452187166113744;-2.302321898160155;0.08366092835815397;-0.03291439292839193;0.5139378891464021;-2.00985001787814;-1.7473975347864963;0.2758222485451265;1.0426580768850784;-1.0476219402851372;-0.2867092985291929
S;8.1;0.634109506346217;1.4267078628254422;-0.0549641557841305;0.38919715887221606;1.8271805659307976;2.4501961343329866;-2.2243096846067427;0.10283357866438703;-0.015174508530584774;0.5127304987906918;-1.9485029229961306;-1.6917757193672722;0.2823594240411076;1.0405367159077903;-1.0110410724879428;-0.2687656032797727
S;8.2;0.6488045666217186;1.4292920512704415;-0.04698282709757606;0.38692774552040543;1.8454524023282612;2.4549482962051643;-2.144838485857539;0.1218909477116199;0.0022274439084402076;0.5109506065616749;-1.885750569476853;-1.634369092081129;0.28800363146760954;1.0372336863609553;-0.9742429191927959;-0.251043749172123
S;8.3;0.6632029383573403;1.4310720569362765;-0.03986571954918716;0.3839144498274143;1.8635725691909588;2.459256233870028;-2.066262430657469;0.14009530847025076;0.019093548805852123;0.5085107123766157;-1.823655317601693;-1.5774889103892553;0.29325769408440694;1.0333083068683386;-0.9381300763805069;-0.23384027708551713
S;8.4;0.6775425337102501;1.432116131835682;-0.033030789588798015;0.3803641221971308;1.8813311141371365;2.463050111890529;-1.9884528348004302;0.15762719144072257;0.03577313738843202;0.5057439556244461;-1.7623448872943008;-1.5215852983428908;0.2985245792307505;1.0288009900950355;-0.9026021026319038;-0.21747326680925427
S;8.5;0.6920985457779896;1.432481544508157;-0.02565851147909548;0.37656736106853916;1.8984315498484161;2.466265925168929;-1.9108696758524886;0.1748513805394296;0.05279665639284303;0.503132156414777;-1.7016767840465263;-1.466943291573215;0.30429873236959937;1.0236819937766177;-0.8673751069355056;-0.20235108280535963
S;8.6;0.7068607678379628;1.4321345718406757;-0.017458073773374494;0.37264560332069063;1.9147207256488397;2.4689230150574506;-1.8329049023505135;0.1920482478254053;0.07037067327098612;0.5008754611403168;-1.6412447258156178;-1.4132459617882978;0.3106583348300327;1.0178396379009684;-0.8321977762016848;-0.18856952397677007
S;8.7;0.7217872350439887;1.4310164584961105;-0.008094732346735967;0.3687396829104772;1.9300193837484212;2.471062292322708;-1.753650243624369;0.20960501510612062;0.08875806137220899;0.49921566030731146;-1.5804025451409363;-1.3599333715463429;0.3176584597672929;1.0111010440646835;-0.7966960922799615;-0.1762104403604604
