Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch5_HbO;Ch5_HbR
B;153.2;0.8731734161803573;0.19554491253466644;-0.5493126319962678;-0.6999335193915543;0.41628719213527177;-0.4327070627017928;2.784531629889104;-1.4229612032595185
B;153.3;0.930572105482339;0.20621810857399936;-0.54785534372673;-0.7016732148963891;0.4374544981101707;-0.4334159484620681;2.7833935833827343;-1.4015888188739503
B;153.4;0.9834661923435988;0.21586737587126237;-0.5437232094145643;-0.7026927483690937;0.45817894669504966;-0.43372302402027074;2.7855745808933374;-1.3812558663133192
B;153.5;1.0308687302712993;0.22429832821426032;-0.5364127294355927;-0.7028689271793462;0.47819041191094414;-0.4336252902076634;2.790631075610568;-1.3624545720494954
B;153.6;1.0710713958993328;0.23125784085327084;-0.5261727390604385;-0.7022036932424474;0.4969336177362642;-0.4331726189027414;2.798402222114568;-1.3456386109097096
B;153.7;1.1027778547650815;0.23657801516405108;-0.5134852852281626;-0.700747266141442;0.5139327063875925;-0.4324224237880472;2.8087577755315056;-1.3310816209725544
B;153.8;1.123888995616353;0.23992565918706354;-0.498396240452168;-0.6984669223184587;0.5285611966834196;-0.4314246091545879;2.8215351495385814;-1.3194044229792876
B;153.9;1.1324938708320218;0.24100580270637728;-0.481039985112687;-0.6953491828979352;0.5402271304579642;-0.430231486286079;2.8365571286022657;-1.311160105197974
B;154.0;1.129502356869283;0.23998663977444323;-0.4615956639440073;-0.6914246428241784;0.5490698894353301;-0.4288556555032965;2.8533807985904804;-1.306139463951153
B;154.1;1.1165412534861687;0.2371418041393163;-0.4401169524040145;-0.686716927942113;0.5554447727359886;-0.4272946881082156;2.871511697388149;-1.303974383748173
B;154.2;1.0952158119834294;0.232785836219076;-0.4171702727056865;-0.6813344505742416;0.5596089357077894;-0.4255679965856487;2.8904599565172173;-1.3041897405016805
B;154.3;1.067541772184816;0.22730200724098637;-0.39334274831427285;-0.6753952093155151;0.5619231620697214;-0.42369102618264165;2.9096977363552465;-1.3061958355997412
B;154.4;1.0341564331727753;0.22078144871234073;-0.36848130084940633;-0.6688954922553618;0.5625539600742364;-0.42167177328708405;2.9289536261582523;-1.309933228187571
B;154.5;0.9953265134140175;0.21325645687357309;-0.3424605727081418;-0.6618376060790405;0.5615757282906451;-0.4195249562008918;2.9480273802916876;-1.3154391536662402
B;154.6;0.9522975009091166;0.20491122448129673;-0.31503047080193314;-0.6542021905077062;0.5593123510423759;-0.41724863476954965;2.966522472183353;-1.3225096937944674
B;154.7;0.9062370347166713;0.1959142148534525;-0.28592028901214084;-0.6459719894661893;0.556083507856151;-0.41484162538618286;2.9840988507422086;-1.3309657467138916
B;154.8;0.8582771529077231;0.18652798044118057;-0.2560084543084775;-0.6373219179224616;0.5519949521046001;-0.4123439478777762;3.0004154506180587;-1.3404079613531845
B;154.9;0.8097952918906035;0.1770858866926801;-0.22649604011457436;-0.6284730657927042;0.5471353515522033;-0.40980478098654594;3.015020139555011;-1.3503039549102365
B;155.0;0.7612878374367238;0.16773064025684903;-0.19815107233856066;-0.6196025208760911;0.54152521531228;-0.4072693678012982;3.0278727221429484;-1.3604413953136767
B;155.1;0.7132184248705808;0.15860959160328214;-0.17186265289678282;-0.610910261785528;0.5351613484286624;-0.4047873907535653;3.038965599791032;-1.3705904753245601
B;155.2;0.667227278485953;0.15005851108067425;-0.14828937618681381;-0.6025041327592549;0.5282427853687643;-0.4023887661543277;3.0476350232609093;-1.3802438313633125
B;155.3;0.6248525497824318;0.14237112601469093;-0.1278013728766454;-0.594443716690833;0.5209973854537289;-0.40009559340761847;3.0532511123594155;-1.38897277365907
B;155.4;0.5878968089641905;0.13593722023382782;-0.11139172518795037;-0.5869029706217175;0.5136249508384054;-0.39794402330270806;3.0552173642885503;-1.3961570352238084
B;155.5;0.558058155298637;0.13111804681595984;-0.09990590704542024;-0.5800238448837378;0.5063138937502032;-0.3959672441872968;3.05292054106803;-1.4012250966221096
B;155.6;0.5349922571881507;0.12782923169698535;-0.09316482884633404;-0.5738460140532604;0.49911000738066136;-0.39418990992993486;3.0467402058309787;-1.404345835026474
B;155.7;0.517765686796098;0.12587024579647377;-0.090872270800062;-0.5684231101463926;0.4920162747316468;-0.39263693421243495;3.037466091519935;-1.4058658311365697
B;155.8;0.5056243586042388;0.12504137849742136;-0.09218741781752726;-0.5636384334327236;0.4850119126311654;-0.3913203391453006;3.025263261133544;-1.4061644738434502
B;155.9;0.4975306566207127;0.1250799618267351;-0.09611442570662332;-0.5593588506985325;0.47806004160959503;-0.390250036597358;3.010444134956499;-1.4057234422623708
B;156.0;0.493195839500018;0.125945924744018;-0.10297478843135455;-0.555744392324848;0.47121699017461793;-0.3894534405495875;2.9937636597413846;-1.4045841731964988
B;156.1;0.49256908794857424;0.12765145550042512;-0.11317562077616072;-0.5529470116180635;0.46453558508248705;-0.3889563818588879;2.9757863197512613;-1.4026966663508116
B;156.2;0.49493740239235606;0.13006840414072585;-0.12694492472309005;-0.5511509924556135;0.4580759611529963;-0.3887873524520842;2.957656667351367;-1.4002407790833882
B;156.3;0.49962027138014165;0.13307921999958694;-0.14456390808996034;-0.5505466694530696;0.4518941568530437;-0.38897349135990744;2.9405229554047985;-1.3973702013611184
B;156.4;0.5061244512125942;0.1365280686314101;-0.1649375269796658;-0.5508765415531771;0.4458887400242908;-0.38951231266547026;2.923891250305953;-1.3943857844706624
B;156.5;0.513869593306362;0.14021387899853544;-0.18649516236735986;-0.5517573944911502;0.43992800654263675;-0.3903939920603854;2.9069208399156814;-1.3916929137176677
B;156.6;0.5227390704802701;0.14407871794009175;-0.2085202236174788;-0.5529835947758448;0.43391803448394484;-0.3916127793870423;2.88906336468715;-1.3893970462774892
B;156.7;0.5326351874328203;0.14806145668257287;-0.23014767007931702;-0.554296019887099;0.42774009494030096;-0.39315776436392547;2.8695756307791154;-1.3876139928746394
B;156.8;0.5428229515797476;0.15195417103131348;-0.2503635407219287;-0.5555317000208788;0.4213920446982016;-0.3950339598138015;2.8485421423747255;-1.3867314281315792
