Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch5_HbO;Ch5_HbR
G;-12.3;0.8177280224723198;-0.3448170159686734;0.7976372473001514;-0.16776861148142963;1.117963564150064;0.23662160567219637;1.0009412449437423;0.41556821744753947
G;-12.2;0.8243304552256463;-0.32062624897400305;0.793231891633412;-0.15598255510138337;1.1358528215071813;0.2518953501704271;0.9804646428783887;0.4057896139176824
G;-12.1;0.8337520392565185;-0.2928684147556808;0.7873853776583069;-0.14316566506096695;1.1569811287113252;0.2700324622478876;0.9581571112276417;0.39654658954779354
G;-12.0;0.8446579341064897;-0.2626012098523818;0.7802484528918119;-0.12962709351311208;1.1806345278253314;0.29038243459483937;0.934930477988372;0.38808504054000137
G;-11.9;0.8554673815890643;-0.23109146939586278;0.7720169167738078;-0.11573012652582726;1.2059787463752603;0.3121702078334252;0.9124747132680544;0.38116624204926364
G;-11.8;0.8660589836170534;-0.19858566335377414;0.7627575732630492;-0.10155051229984924;1.2328440231232136;0.33522272028991207;0.8918504534327614;0.3764510946231616
G;-11.7;0.8765473636581431;-0.16512879933217484;0.7524989044421702;-0.0871112681889521;1.2611711764823985;0.3594848026569242;0.8691705413594466;0.37069204863915184
G;-11.6;0.8864821739254527;-0.13126839952337033;0.7413723607007001;-0.07256529824763369;1.2906293540224478;0.38460484935385164;0.8439896514768166;0.3631265192086124
G;-11.5;0.895524100668954;-0.09747521149494442;0.7295055599842644;-0.05804318583801127;1.3209322917228548;0.41027409185617447;0.8343407061988621;0.36808200545870173
G;-11.4;0.902493800934387;-0.06460651254086969;0.7169969787105837;-0.0438047763555085;1.351454979840243;0.43596182091219937;0.8359678750649269;0.38178377480723613
G;-11.3;0.9057632534374473;-0.033797111100648536;0.703960245842354;-0.030193150462652696;1.3813759768726284;0.46097409228424446;0.773846886929149;0.3427240475950284
G;-11.2;0.9048479023331382;-0.005401786721867197;0.6904486494050839;-0.01732705883926844;1.4103546994251213;0.4850625669220241;0.8118989369334924;0.38438650361074345
G;-11.1;0.8992116716040695;0.020212287950142738;0.6765114422521852;-0.005330233070178991;1.4380318425115721;0.5079718488658944;0.7955801847660435;0.3808286674025658
G;-11.0;0.887366471234099;0.041893757481115124;0.6622973700940671;0.005456131361041727;1.463606462659742;0.5289848610280714;0.7937547491784214;0.38762976923465065
G;-10.9;0.8681464292167274;0.058668998734003;0.6479561603966788;0.014744480734216303;1.4863955596636922;0.5474797788920807;0.8003259017238658;0.399327344471077
G;-10.8;0.8397192710984793;0.06920002479721532;0.6336472706524621;0.02214154051053363;1.5054799829720489;0.5626415226345625;0.8172545956249122;0.41696872455927414
G;-10.7;0.8004222061176396;0.0722489412825249;0.6195245250280252;0.027281952026387835;1.5199977848339854;0.5737059532287692;0.8410274535333566;0.43719715712702056
G;-10.6;0.7513440273931566;0.06843562322929841;0.6056110978572993;0.03033374664910049;1.5302115168339725;0.5809580078451786;0.8714794646176673;0.46017204001435275
G;-10.5;0.6942741804914574;0.05888854526839982;0.5918916542681023;0.03161308568333965;1.5366962463263363;0.5849795416579404;0.9088506158245866;0.4863495582989801
G;-10.4;0.6309309088279056;0.04458365883052018;0.5783605909305161;0.03138363609435668;1.5399154736465714;0.5862315927461763;0.9517013839995525;0.5147852956366279
G;-10.3;0.5634266964084045;0.02676230612945041;0.5649953549779685;0.029985911609876403;1.5404942494029639;0.5853247939930313;0.998506715837379;0.5456986715041072
G;-10.2;0.49250838391930163;0.005922586282459896;0.5518219410319887;0.02756237530771255;1.5386497244138226;0.5825093126940111;1.0485322009491433;0.5785103513738719
G;-10.1;0.4185355727674267;-0.017694228071577278;0.5388781763863864;0.024180778911033762;1.5344442086931078;0.5778899365645422;1.1012494763011165;0.6083923084696283
G;-10.0;0.3428876347290686;-0.043150222976588104;0.5261691217496445;0.020113821436325452;1.5283641616715826;0.5719699333380266;1.1553480961998082;0.6447317659005085
G;-9.9;0.2668371507331102;-0.06956355772277423;0.5137000383823822;0.015619208888177027;1.5208688121521945;0.5652262686252767;1.2095635405271983;0.6776333554377603
G;-9.8;0.1915432529710719;-0.096358406761615;0.5014671223391072;0.010838010114116337;1.512171404876553;0.5578771525940942;1.2634133491531876;0.7108626810368253
G;-9.7;0.1184297998131072;-0.12286012326494689;0.4894601625341739;0.005932445500983263;1.502523428996028;0.550168010265307;1.3164472283894622;0.743608313853517
G;-9.6;0.04789253113038683;-0.1489382321766053;0.4776917485441059;0.0009208942094929284;1.4919010226854201;0.5420919692291033;1.368580894470718;0.7757793223360032
G;-9.5;-0.019732417707659877;-0.17451870061197017;0.4661707151961485;-0.004197172403080707;1.4802449063942689;0.5336040483753077;1.419842465960055;0.8069918909768514
G;-9.4;-0.0826322328369491;-0.1985879332542897;0.45489816296802;-0.00914506887144384;1.4680374722580982;0.5251742769957515;1.469229786673596;0.8367195114856667
G;-9.3;-0.13909430421692992;-0.2201379141253499;0.44388484038687315;-0.013638561441134733;1.4557807687315387;0.5172949392314159;1.5156261498412174;0.8644879898066327
G;-9.2;-0.18721599579331016;-0.23813744899592937;0.4331016833376409;-0.01740544583279391;1.443961714592679;0.5104274981308885;1.558174185175241;0.8897341801912693
G;-9.1;-0.2251766865465008;-0.25158694898130474;0.4225304489261785;-0.020177102693693882;1.433060750526888;0.5050273817485742;1.5959970963545493;0.9119133789993028
G;-9.0;-0.25356360721844773;-0.2607628529960122;0.4122178426321259;-0.022019501216146153;1.4229175763759434;0.5009626510362173;1.6290378012366644;0.931067149407037
G;-8.9;-0.2737377680892843;-0.2663701152906288;0.4022068714906437;-0.023118537159534824;1.4131528574470948;0.4978924595504175;1.6576287067573099;0.9474514073357447
G;-8.8;-0.28651344572743564;-0.2687628076583959;0.3926042277927886;-0.023539204397793334;1.4035959149713158;0.495682126651559;1.6815510682432362;0.9610875933223499
G;-8.7;-0.2930450336104773;-0.268471137199251;0.38352416817030477;-0.023391921955546735;1.3939924196667386;0.49411878608975623;1.7006999719228149;0.9720785489344834
G;-8.6;-0.29410462374471624;-0.2659040510743589;0.3749308750207221;-0.02279822502148665;1.3841221926805387;0.49298576201650324;1.7154582207533307;0.9806221374007276
G;-8.5;-0.2901384445745645;-0.26129750709178;0.36678043944984173;-0.021832404776267467;1.3738591684752839;0.49214877947778746;1.7261123214637757;0.9868434093865921
G;-8.4;-0.2825335853707598;-0.25539098413089967;0.35903806964610263;-0.02070746835665993;1.3628166487627853;0.4912354193106907;1.7333045545904064;0.9911034582515219
G;-8.3;-0.27264987601830715;-0.24891177615844384;0.35165639740117705;-0.01963496159011502;1.350619004004793;0.4898780275280439;1.7377197055133213;0.9937739996360762
G;-8.2;-0.26066988321226603;-0.241858281559022;0.344763667814163;-0.018566945987237737;1.3373169299006307;0.4881345827601873;1.7388416463897705;0.9947021983250064
G;-8.1;-0.246640165304985;-0.23412257891942012;0.338550968732632;-0.017407090690485738;1.323030245277451;0.4861403814024108;1.7358349976245822;0.9936207386864933
G;-8.0;-0.23037120812799383;-0.2255160539911385;0.3330809154441736;-0.016068349138580906;1.307916784920442;0.48403166045462775;1.7282789948687411;0.9903620372815176
