Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR
D_2min;38.7;-0.5374647623627471;-0.16280537989842614;-0.28021507363306064;0.022528605199078733;0.007968301023762336;0.1492196620519346
D_2min;38.8;-0.5288820930183418;-0.15976235534556515;-0.2720137582160156;0.026247076281353365;0.014521418222145144;0.15155842426294175
D_2min;38.9;-0.5206412588428035;-0.15660873082110172;-0.2638752600092644;0.029939750196942505;0.020855382134426392;0.15369616976352063
D_2min;39.0;-0.5127414307477016;-0.15337566832566285;-0.25581879480628444;0.03359716206372898;0.026987335555270775;0.1556614377482628
D_2min;39.1;-0.5051961293004767;-0.15008140266044023;-0.24785501787354391;0.037214903738732374;0.03292922017235611;0.1574735356717758
D_2min;39.2;-0.49798173343257623;-0.1467793429830806;-0.24001464567118624;0.040777152488767676;0.03871179370732847;0.15918034368288758
D_2min;39.3;-0.4910762939318314;-0.14351902295986374;-0.23232204858141614;0.04427204072727342;0.044370512234467085;0.16083199200790332
D_2min;39.4;-0.4844584541515644;-0.14033762411597106;-0.22485330338274778;0.047651839052091916;0.04982734797175148;0.16237952647801013
D_2min;39.5;-0.4780985928271999;-0.1372792151893174;-0.21770936079982306;0.0508525000310458;0.05497028733120857;0.16374824487431638
D_2min;39.6;-0.4719930706620383;-0.1343533272619899;-0.2109296602218791;0.05384880259828062;0.05974188597957486;0.16489530142505426
D_2min;39.7;-0.466138621195217;-0.13156645281599655;-0.20455666022814967;0.05661329768235035;0.06407390502998922;0.16576759795951101
D_2min;39.8;-0.46049831452967727;-0.1289802146534278;-0.19868182299460813;0.059089794694906494;0.06789974847628066;0.16633449346630869
D_2min;39.9;-0.4550375161755458;-0.1266539654630856;-0.19337793590508134;0.061234455791307596;0.07118267907956799;0.1665890599934423
D_2min;40.0;-0.4497116550853164;-0.12465055883767473;-0.18875284964185113;0.06298031915453706;0.07382694151224278;0.16647672428875815
D_2min;40.1;-0.444479923581274;-0.12303070203192146;-0.18490605775893165;0.06426599629633323;0.07574859173615778;0.16595179399488114
D_2min;40.2;-0.43935799403661324;-0.12177169393084775;-0.18178682839767646;0.06512437299840013;0.07699884163255355;0.16504813797574958
D_2min;40.3;-0.4343759421711848;-0.12082309112594025;-0.1793042510022449;0.06561330030934442;0.07765511080008913;0.16381053016406888
D_2min;40.4;-0.4295681973757626;-0.1201584666455151;-0.17738023601748942;0.06578432386778044;0.0778143600427903;0.16230935628295295
D_2min;40.5;-0.4249760853652029;-0.11973943738973247;-0.17591438793415826;0.06570297903267885;0.07759414073811044;0.16062730084012156
D_2min;40.6;-0.42060754118130195;-0.11953510740633977;-0.17486749937435242;0.06539473078082914;0.07700760612718405;0.15876339880118007
D_2min;40.7;-0.41646589367384745;-0.11952703453706537;-0.1742230398027651;0.06487126400872878;0.07604752697864825;0.15670472083471942
D_2min;40.8;-0.412563415723052;-0.11965986105662907;-0.17390136322952188;0.06418236569279223;0.07475901177033073;0.15446671934734812
D_2min;40.9;-0.40891156165572706;-0.11987962451170464;-0.1738283032911898;0.06337457269517355;0.07317918837140347;0.15205881667166832
D_2min;41.0;-0.4055474527163847;-0.12018768931944379;-0.17396505479092816;0.06247692292595097;0.07138203258797304;0.14954330789305814
D_2min;41.1;-0.40251494753484973;-0.12059220680843108;-0.17426363945688905;0.061524750063154166;0.0694720648406868;0.14701024656676154
D_2min;41.2;-0.39984242865682784;-0.12110974777092931;-0.1747261013667032;0.0605223470719114;0.06747259414217766;0.14448628720800727
D_2min;41.3;-0.39756124803071646;-0.12176360573587264;-0.17536075183932098;0.05947073215985732;0.06540782389906141;0.14200156634390382
D_2min;41.4;-0.39569259674380586;-0.1225255192038448;-0.17607584611695337;0.05842847023340436;0.06339690656565011;0.13964252378974162
D_2min;41.5;-0.39424635485121495;-0.12335641265447084;-0.17677589702981322;0.05745510310325397;0.06154517864133702;0.1374795792211776
D_2min;41.6;-0.39326114240264154;-0.12423950758052538;-0.1773747751129786;0.05660785733235585;0.05998460713325393;0.13561488427262702
D_2min;41.7;-0.3927654180350739;-0.12515362628122517;-0.17778418295714182;0.05594419942348061;0.0588425449454526;0.1341446494564087
D_2min;41.8;-0.3927478595619629;-0.12609665961528993;-0.1780313980439452;0.0554495198794438;0.05805668929576413;0.13301674155470788
D_2min;41.9;-0.3931989459147678;-0.12708167417104566;-0.1781896466092654;0.0550824634374516;0.057505630571411004;0.13213711526934002
D_2min;42.0;-0.3940591335487582;-0.12808454105101852;-0.17826839340067302;0.054833870729420475;0.057116929034560115;0.13143458298949007
D_2min;42.1;-0.39526248166487576;-0.12908317674421532;-0.17829255454050497;0.054684746201324685;0.05679195423511452;0.13081717470722065
D_2min;42.2;-0.39683895711800954;-0.13010130622147198;-0.17832267034247629;0.054605413338558506;0.05645947619919234;0.13023773337468825
D_2min;42.3;-0.3988182712405184;-0.13115820870138695;-0.17839957788505068;0.05457776232548639;0.05607876326359218;0.129672168851239
D_2min;42.4;-0.4012320916614236;-0.13228876167964998;-0.17862095692935753;0.05454994307517236;0.05552764346144734;0.12903620592227139
D_2min;42.5;-0.40411610425122024;-0.13352963956900865;-0.1790845851600853;0.054470495756956616;0.05468841704048799;0.12825017288202023
D_2min;42.6;-0.4073718199601153;-0.13483123690304666;-0.17973701314440405;0.05436285600386359;0.05356258519034007;0.12729127411075591
D_2min;42.7;-0.4108584959679913;-0.1361203553660726;-0.18049167676928413;0.05426510061981471;0.052166818625664746;0.12613767219635275
D_2min;42.8;-0.41450619106650866;-0.13735489700375147;-0.18128766911763528;0.05420852461329684;0.050537098592080554;0.12479929088390662
D_2min;42.9;-0.4182296571185091;-0.13848355438019588;-0.1820463580279874;0.05423299699317852;0.048725726113278967;0.12329496981682908
D_2min;43.0;-0.4219448742671599;-0.1394725344270471;-0.1827589441542763;0.05433539996360004;0.04667568196956573;0.12156055828348133
D_2min;43.1;-0.4256058885686711;-0.1403093807871727;-0.18345101429921584;0.05449625231130284;0.044307112045251174;0.11952350644924792
D_2min;43.2;-0.4290770418338754;-0.14093587142607245;-0.18407299781159736;0.0547300484024591;0.041593390617206794;0.11713218607029052
D_2min;43.3;-0.4322416449343489;-0.14130333175966836;-0.18458942707180803;0.05504443698031025;0.038499714089468284;0.11433278091034804
D_2min;43.4;-0.43516404376291895;-0.1414390029642858;-0.185033586640726;0.05542872343573624;0.035026575433880325;0.11114011672482249
D_2min;43.5;-0.43793261896471947;-0.14137903618329517;-0.18543314979637238;0.05587843359176681;0.03120907769952197;0.10760219258846959
D_2min;43.6;-0.44069799105339236;-0.1411927885059665;-0.1858872827472826;0.056351264675110535;0.027002354167105835;0.10371670786531872
D_2min;43.7;-0.4436368862653648;-0.14096096907486277;-0.18650599403894041;0.05680159540851104;0.022365841896508698;0.09949081883458888
D_2min;43.8;-0.44672048014524535;-0.1406723931282574;-0.18724692409093002;0.05725030893355498;0.01737260734938495;0.09497819219422965
D_2min;43.9;-0.44989390051935274;-0.14030651150578244;-0.188058540278778;0.05771905308402303;0.012091340599821976;0.09022328052754602
D_2min;44.0;-0.4531618027991122;-0.1398631933188339;-0.1889039059539197;0.05823178224289727;0.006613897519640588;0.08530250273494655
D_2min;44.1;-0.4565126914119002;-0.1393366971322152;-0.18973576487139532;0.058815664133222256;0.0010403130384819548;0.0802955601895432
D_2min;44.2;-0.4600886009109715;-0.1388003891399645;-0.19067166350186682;0.059409893230782274;-0.0047121203422406666;0.07516803554878138
D_2min;44.3;-0.4641041416505063;-0.1383598264524748;-0.19189034166019958;0.059925746507104805;-0.010783186016503521;0.06985524818257449
D_2min;44.4;-0.4686074759635668;-0.13805432140800367;-0.19345411500900234;0.060319925520911255;-0.017221176059299736;0.06433087001490012
D_2min;44.5;-0.4736583764823097;-0.13793024558313238;-0.19544019576802718;0.06054023243978168;-0.02409176330124474;0.05855727824280699
D_2min;44.6;-0.4794454638834278;-0.1380700449203669;-0.19797676957981736;0.060533824772559974;-0.031466989521304;0.05251915170117183
D_2min;44.7;-0.48610803839312755;-0.13853242878414118;-0.20114643493287865;0.060271184456033744;-0.03937293479216564;0.04622784241079536
D_2min;44.8;-0.4938874483189757;-0.13942752500714306;-0.2051265501007613;0.059672356883916144;-0.04792783207096818;0.03964270926284197
D_2min;44.9;-0.5030050111270885;-0.14085422950813342;-0.2100760373226258;0.05866831594269861;-0.05723326357133551;0.032732496486213236
D_2min;45.0;-0.5132810837775494;-0.1427527594150817;-0.2158745508791302;0.05729940453013782;-0.06717066586521447;0.02555806685653028
D_2min;45.1;-0.5244335264295321;-0.14502794320268375;-0.2223387936539929;0.055624564694456424;-0.07757648830278185;0.01819518939971765
D_2min;45.2;-0.5362116010392572;-0.14757443798177938;-0.22927672662167708;0.05373119688337891;-0.08826763701566165;0.010741993539569172
D_2min;45.3;-0.5483077687098401;-0.1502642808613368;-0.23645623347062283;0.05172264659805137;-0.09902905059884048;0.0033102957197668204
D_2min;45.4;-0.5605942739434777;-0.15307242621797723;-0.24381501348426582;0.04959970152948934;-0.1097989802516075;-0.004071763019250163
D_2min;45.5;-0.5730081733280352;-0.1559964263853466;-0.2513338253429662;0.047349091071485994;-0.12055073183629794;-0.011390013897099038
D_2min;45.6;-0.5853194981472223;-0.15897736053548073;-0.2588857675047258;0.04499047227654174;-0.1311733005842708;-0.018599278328539803
D_2min;45.7;-0.5973173981778377;-0.1619641894629229;-0.26635864978344337;0.042536948597938995;-0.14156886055485884;-0.02566046312613679
D_2min;45.8;-0.6088753837323848;-0.16487918960342896;-0.2736267652867106;0.04007155427454556;-0.15160785557615242;-0.032490765094314256
D_2min;45.9;-0.6198395868681024;-0.16761863656650888;-0.28052501614699565;0.03770991236580912;-0.16112248479112168;-0.03898346129821295
D_2min;46.0;-0.6302049401174772;-0.17015612721585693;-0.2870196347573266;0.035493567447384855;-0.1700610488548424;-0.04509039731450226
D_2min;46.1;-0.6399857815392185;-0.1724654668748613;-0.2930821514252173;0.0334697127145942;-0.17837521653144783;-0.05076199180967844
D_2min;46.2;-0.6489216069305934;-0.17443267335502366;-0.29850641347072937;0.0317375955362893;-0.1858725511412498;-0.05589751264875176
D_2min;46.3;-0.6567479641911067;-0.17595804986294894;-0.3031017764902817;0.030373322920663526;-0.19237793520448854;-0.06041118416901359
D_2min;46.4;-0.6632255341260578;-0.17691297384254323;-0.3066529048390745;0.029503347908028665;-0.19769137436409068;-0.06419181055192613
D_2min;46.5;-0.6681128347204313;-0.17717662038858784;-0.30895156675807733;0.029242468735992233;-0.2016205753507485;-0.06713583863034511
D_2min;46.6;-0.6715060578798182;-0.17681013098081433;-0.3100929549386233;0.02952837374014816;-0.20423764484647222;-0.0692723336693497
D_2min;46.7;-0.6736373603643111;-0.1759276025931804;-0.31027314174710696;0.030256893212252223;-0.20570353455482326;-0.07066991806568002
D_2min;46.8;-0.6745606423422981;-0.17461567556621294;-0.3095979551032073;0.031319338641056405;-0.20610382856004605;-0.07138232347827689
D_2min;46.9;-0.6743771471948508;-0.17298664143149356;-0.3082160342119682;0.03258180141652289;-0.20556226478513118;-0.07148295255525117
D_2min;47.0;-0.6732940883852505;-0.1710985698054044;-0.30625737577164536;0.03401421567535046;-0.2041895730424006;-0.0710082413397215
D_2min;47.1;-0.6714657034908553;-0.16898330742714673;-0.3038060488732732;0.03561153347070345;-0.20205918529364908;-0.06997915627630391
D_2min;47.2;-0.6692068108838605;-0.16674398560322867;-0.30107642971202075;0.03730460631133958;-0.19935359191294744;-0.06846210926192597
D_2min;47.3;-0.6668362786307425;-0.16447895737211482;-0.2982792222017423;0.039032308938221405;-0.1962547181845533;-0.06652334182596142
D_2min;47.4;-0.6642453301130748;-0.16222579502724432;-0.29541039570816885;0.04071829597253984;-0.1927638763507531;-0.06419649154367502
D_2min;47.5;-0.6612290830980898;-0.16002254572262853;-0.29243269207119127;0.0422618072713723;-0.18885210241204398;-0.06151455214246315
D_2min;47.6;-0.657669498959315;-0.15786779256402195;-0.2892986233772863;0.04364075767038589;-0.18449312279871322;-0.05849567435515013
D_2min;47.7;-0.6533999281233216;-0.1557509987562895;-0.28593397098126694;0.044834477261853856;-0.17963985638631463;-0.055154955599180155
D_2min;47.8;-0.6484301304919562;-0.15375624100511498;-0.282427343852655;0.045724945374082004;-0.17436415544371364;-0.051545311849634956
D_2min;47.9;-0.6428687287158263;-0.151975154419822;-0.2789110060150435;0.04620637941062089;-0.168775655112114;-0.04772380276806043
D_2min;48.0;-0.6366124957584969;-0.15048262025429082;-0.2754228580340303;0.04614749031548904;-0.16290859997026885;-0.0437465563270365
D_2min;48.1;-0.6295960571725097;-0.14935401458759756;-0.2720159744827608;0.045424150697759735;-0.15680886734316068;-0.03966738774078138
D_2min;48.2;-0.6219827354843472;-0.14857529961183502;-0.26873237916129256;0.04409806295413521;-0.15053903546094993;-0.03550604133292179
D_2min;48.3;-0.6139330253353918;-0.14809477226334344;-0.26557303402178967;0.04228607814611518;-0.14414015080792275;-0.031273406149064265
D_2min;48.4;-0.6057815534749498;-0.14790728063640568;-0.26265569570101377;0.04007262812195744;-0.13772692165422207;-0.026974890764980053
D_2min;48.5;-0.597898325884902;-0.14799560811967183;-0.26009835555277583;0.03756817428186121;-0.13141834658942386;-0.022611950889476873
D_2min;48.6;-0.5902377304107453;-0.14831304222945185;-0.2578320245227861;0.03483329922964096;-0.12520124033759394;-0.01821095996855515
D_2min;48.7;-0.5827166513566402;-0.1488241672369517;-0.255787383245373;0.03190138719722224;-0.11905628493540377;-0.013799307988373144
D_2min;48.8;-0.575323693013666;-0.1494574101275159;-0.25387974623260945;0.028880117564081154;-0.11296969624660491;-0.009401964988069444
D_2min;48.9;-0.5680146552205363;-0.15013881842561094;-0.2520104742846474;0.025872221047446686;-0.10691657855541159;-0.005044021043989488
D_2min;49.0;-0.5611309933167439;-0.15089452285087823;-0.25034027007276016;0.022908931217939354;-0.10102302848154565;-0.0007189471401716219
D_2min;49.1;-0.5551742250677183;-0.15177589983578965;-0.24911719871537485;0.020019632594435954;-0.09547291515995937;0.0035879568807271056
D_2min;49.2;-0.5503133004202834;-0.15280714433916032;-0.24843845416103427;0.017195476343909277;-0.09034057062413581;0.007877308970010155
D_2min;49.3;-0.5467471866338611;-0.15402271817054025;-0.24842488989572686;0.014417281317612662;-0.08571191002046596;0.01215447604542863
D_2min;49.4;-0.5431790165902601;-0.15518616904707905;-0.2483608432021498;0.01176648475787978;-0.08109943223297833;0.01641285619777566
D_2min;49.5;-0.5453142647745306;-0.15706286415333626;-0.2511165512396616;0.009334362940872865;-0.07861790870580698;0.020634617417351286
D_2min;49.6;-0.5637397219053186;-0.16113117190895476;-0.2620902575663493;0.007190549948981051;-0.08218466269963187;0.024833980792354104
D_2min;49.7;-0.5495645840424945;-0.1603109599323611;-0.256133724865089;0.005406483343143087;-0.07363308576049477;0.029016828725325183
D_2min;49.8;-0.4893781594940121;-0.15267465923662904;-0.2263624173408001;0.003966517078278109;-0.048007580915573556;0.03314866908717384
D_2min;49.9;-0.603330646302676;-0.16992551519038646;-0.28586032681401363;0.0028164137212307594;-0.0870966070574486;0.0371983450047102
D_2min;50.0;-0.8279180587495905;-0.20292926857461957;-0.40200661891040745;0.0019557190443686423;-0.16736564359081818;0.04108892556845767
D_2min;50.1;-0.20533556895483507;-0.11385876779669957;-0.08291551862526259;0.0013722463729584078;0.06684062158863036;0.04473823082245776
D_2min;50.2;-0.7966212041679182;-0.19933436311121877;-0.38706859496821977;0.0010139431224462925;-0.14990641026011886;0.048162459009065905
D_2min;50.3;-0.6538369241831425;-0.17904518244220657;-0.3141304024947189;0.0008408969707680569;-0.09419184465809138;0.051381735097374204
D_2min;50.4;-0.6293600190166009;-0.17568000455315502;-0.30188067500980154;0.000773751216891938;-0.08256787967677148;0.05441338492048953
D_2min;50.5;-0.6338622780915344;-0.17640542339666965;-0.30448324110895797;0.0007309033985531954;-0.08184836216512892;0.057281773865932806
D_2min;50.6;-0.6759435629452719;-0.182464783594523;-0.3263386394518548;0.0007497502165962899;-0.09529942519150936;0.059890868840975386
D_2min;50.7;-0.6963016510276274;-0.18531941263571472;-0.33695237089682273;0.0008970543523449948;-0.1009850391756828;0.062103870472072664
D_2min;50.8;-0.702751224009722;-0.1860830102935287;-0.340306506413226;0.001208568047430525;-0.10182691684159195;0.06386221769212064
D_2min;50.9;-0.7155396885328553;-0.18766489236029749;-0.3467728153190084;0.0017325008228414873;-0.10538589475387994;0.06509662608415834
D_2min;51.0;-0.7291712001855659;-0.18925187506519325;-0.35348156389257746;0.0024815294777624786;-0.10963233034630981;0.06571809333324818
D_2min;51.1;-0.7407391696327155;-0.19038593402060666;-0.35887922785193815;0.003441734403136998;-0.11343648931492467;0.06567348773611048
D_2min;51.2;-0.750482481234191;-0.19113477491718012;-0.3631018728756228;0.004652388830303167;-0.11702644753975022;0.06483634150657114
D_2min;51.3;-0.757656179262538;-0.19142752490465664;-0.3657904101744478;0.00614375765977293;-0.12026206561863084;0.06309757276240724
D_2min;51.4;-0.7629010573159807;-0.19129962442258197;-0.36721591513717833;0.007871097825671747;-0.12320765404177969;0.060539279152585834
